Gerakladium194093	EPM2A, laforin glucan phosphatase
Gerakladium217942	-
Gerakladium188114	FabA-like domain
Gerakladium32250	Aspartyl/Asparaginyl beta-hydroxylase
Gerakladium185488	Carboxyvinyl-carboxyphosphonate phosphorylmutase
Gerakladium73956	Belongs to the cytochrome b5 family
Gerakladium491	cyclopropane-fatty-acyl-phospholipid synthase
Gerakladium5171	Cold shock
Gerakladium209866	Peroxisomal biogenesis factor 7
Gerakladium802	Belongs to the peptidase C2 family
Gerakladium24650	Component of the cytochrome b6-f complex, which mediates electron transfer between photosystem II (PSII) and photosystem I (PSI), cyclic electron flow around PSI, and state transitions
Gerakladium20110	galactosyl transferase GMA12/MNN10 family
Gerakladium19756	Fumble
Gerakladium35592	Potassium channel tetramerisation domain containing
Gerakladium22140	pseudouridine synthase activity
Gerakladium188603	Mediates cleavage of dimethlysulfonioproprionate (DMSP) into dimethyl sulfide (DMS) and acrylate. DMS is the principal form by which sulfur is transported from oceans to the atmosphere and is a key component of the ocean sulfur cycle
Gerakladium8160	phosphatase 2C
Gerakladium9180	secondary active sulfate transmembrane transporter activity
Gerakladium3832	oxidoreductase activity, acting on superoxide radicals as acceptor
Gerakladium34026	Chlorophyll A-B binding protein
Gerakladium207347	aspartic-type endopeptidase activity
Gerakladium74442	isopropylmalate transmembrane transporter activity
Gerakladium1732	Belongs to the cation transport ATPase (P-type) (TC 3.A.3) family
Gerakladium24331	Sugar (and other) transporter
Gerakladium215428	TPM domain
Gerakladium213104	-
Gerakladium6246	RNA 2'-phosphotransferase, Tpt1 / KptA family
Gerakladium115421	Stage II sporulation protein E (SpoIIE)
Gerakladium42371	Calcium-dependent protein kinase
Gerakladium19730	Belongs to the eukaryotic ribosomal protein eS6 family
Gerakladium57056	Photosystem I reaction center subunit XI
Gerakladium196439	Peptidyl-prolyl cis-trans isomerase
Gerakladium158322	Photosystem I reaction center subunit IV
Gerakladium55860	snoRNA binding
Gerakladium185448	-
Gerakladium29896	Protein tyrosine kinase
Gerakladium112585	metalloendopeptidase activity
Gerakladium15168	ubiquitin-like protein ligase activity
Gerakladium139022	Mitogen-Activated Protein Kinase Kinase Kinase
Gerakladium5537	Thrombospondin type 1 repeats
Gerakladium181535	carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity
Gerakladium8437	Glutamate metabotropic receptor 3
Gerakladium157973	Binds to the 23S rRNA
Gerakladium185281	It is involved in the biological process described with protein phosphorylation
Gerakladium140312	leukotriene-C4 synthase activity
Gerakladium193675	Belongs to the nonaspanin (TM9SF) (TC 9.A.2) family
Gerakladium35072	2OG-Fe(II) oxygenase superfamily
Gerakladium13015	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
Gerakladium3602	PFAM major facilitator superfamily MFS_1
Gerakladium12265	malonyl-CoA-acyl carrier protein transacylase
Gerakladium18134	peptidyl-prolyl isomerase
Gerakladium5391	fatty alcohol metabolic process
Gerakladium3746	ABC transporter G family member
Gerakladium189137	Belongs to the ubiquitin-conjugating enzyme family
Gerakladium9896	Pentapeptide repeats (9 copies)
Gerakladium191486	Uncharacterized protein family UPF0016
Gerakladium433	UTP:glucose-1-phosphate uridylyltransferase activity
Gerakladium190431	Glutathione S-transferase, C-terminal domain
Gerakladium132057	C2 domain
Gerakladium3273	Calcium-dependent protein kinase
Gerakladium50690	Zinc finger, CCCH type
Gerakladium185411	RING-like zinc finger
Gerakladium38119	Chlorophyll A-B binding protein
Gerakladium18967	Lipopolysaccharide kinase (Kdo/WaaP) family
Gerakladium12325	metalloaminopeptidase activity
Gerakladium12888	glutathione dehydrogenase (ascorbate) activity
Gerakladium74629	WD40 repeats
Gerakladium25649	Ammonium Transporter Family
Gerakladium92769	Crt homolog
Gerakladium76085	ABC transporter transmembrane region
Gerakladium207697	histone H3-K4 demethylation
Gerakladium12330	protein serine threonine kinase activity. It is involved in the biological process described with protein phosphorylation
Gerakladium112049	WLM domain
Gerakladium173561	polynucleotide adenylyltransferase activity
Gerakladium56962	intraciliary transport
Gerakladium39869	Chlorophyll A-B binding protein
Gerakladium211020	Belongs to the class IV-like SAM-binding methyltransferase superfamily. RNA methyltransferase TrmH family
Gerakladium81909	ABC1 family
Gerakladium112533	sphinganine-1-phosphate aldolase activity
Gerakladium111878	RNA recognition motif 2
Gerakladium1887	Glutamine synthetase type III N terminal
Gerakladium209395	fructosamine metabolic process
Gerakladium186820	biological adhesion
Gerakladium208040	ribosomal large subunit biogenesis
Gerakladium113685	Isochorismatase family
Gerakladium18835	chloride
Gerakladium112271	BEST Arabidopsis thaliana protein match is RING U-box superfamily protein (TAIR
Gerakladium1867	Belongs to the peptidase C1 family
Gerakladium132722	Peptide methionine sulfoxide reductase
Gerakladium99238	Vacuolar ATP synthase subunit D
Gerakladium134871	Belongs to the class IV-like SAM-binding methyltransferase superfamily. RNA methyltransferase TrmH family
Gerakladium224145	sn-1-glycerol-3-phosphate C16:0-DCA-CoA acyl transferase activity
Gerakladium58849	Domains in hypothetical proteins in Drosophila, C. elegans and mammals. Occurs singly in some nucleoside diphosphate kinases.
Gerakladium71438	Mediates both low-affinity uptake and efflux of sugar across the membrane
Gerakladium195165	Ferredoxin-fold anticodon-binding domain-containing protein 1
Gerakladium69104	Belongs to the cytochrome b5 family
Gerakladium118082	RNA binding protein
Gerakladium111704	glycerol ether metabolic process
Gerakladium111826	Maintenance of mitochondrial structure and function
Gerakladium120475	One of the primary rRNA binding proteins, it binds directly to 16S rRNA where it nucleates assembly of the body of the 30S subunit
Gerakladium2770	-
Gerakladium59114	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
Gerakladium131666	Ankyrin repeats (many copies)
Gerakladium168619	calcium-dependent cysteine-type endopeptidase activity
Gerakladium157824	sulfuric ester hydrolase activity
Gerakladium50461	deSI-like protein At4g17486
Gerakladium53168	it plays a direct role in the translocation of protons across the membrane
Gerakladium51204	ribosomal protein
Gerakladium16156	N-acylglucosamine 2-epimerase (GlcNAc 2-epimerase)
Gerakladium149665	This enzyme is required for electron transfer from NADP to cytochrome P450 in microsomes. It can also provide electron transfer to heme oxygenase and cytochrome B5
Gerakladium66535	Belongs to the universal ribosomal protein uL11 family
Gerakladium195025	Rab subfamily of small GTPases
Gerakladium72081	Methyltransferase type 12
Gerakladium131299	2-acylglycerol O-acyltransferase activity
Gerakladium113080	Major facilitator Superfamily
Gerakladium133437	ABC transporter transmembrane region
Gerakladium55538	proton-transporting ATP synthase complex assembly
Gerakladium113680	TPR Domain containing protein. Source PGD
Gerakladium205229	transport
Gerakladium8231	negative regulation of phosphatase activity
Gerakladium2727	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD
Gerakladium205401	linker between RRM2 and RRM3 domains in RBM39 protein
Gerakladium17874	3-hydroxyisobutyryl-CoA hydrolase, mitochondrial
Gerakladium168934	potassium voltage-gated channel
Gerakladium148676	Belongs to the V-ATPase proteolipid subunit family
Gerakladium117369	Lys63-specific deubiquitinase activity
Gerakladium218168	methyltransferase BMT2 homolog
Gerakladium51189	Cytochrome p450
Gerakladium117623	phosphoenolpyruvate carboxykinase (ATP) activity
Gerakladium3162	ammonium transmembrane transporter activity
Gerakladium90061	procollagen-proline 4-dioxygenase activity
Gerakladium2677	calcium ion binding
Gerakladium91467	COG1028 Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)
Gerakladium12918	Heat shock protein
Gerakladium49163	Elongation factor
Gerakladium114952	Ribosomal prokaryotic L21 protein
Gerakladium34358	Low-potential cytochrome c that plays a role in the oxygen-evolving complex of photosystem II
Gerakladium185095	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
Gerakladium169395	Papain family cysteine protease
Gerakladium58618	mitochondrial fission
Gerakladium204886	Alpha/beta hydrolase family
Gerakladium3402	Prp18 domain
Gerakladium167058	ER lumen protein retaining receptor
Gerakladium213408	Belongs to the protein kinase superfamily
Gerakladium130636	aldehyde dehydrogenase (NAD) activity
Gerakladium207598	Gelsolin repeat
Gerakladium212170	Vacuolar ATP synthase subunit D
Gerakladium134184	EF-hand domain
Gerakladium2583	Involved in lipid A export and possibly also in glycerophospholipid export and for biogenesis of the outer membrane. Transmembrane domains (TMD) form a pore in the inner membrane and the ATP-binding domain (NBD) is responsible for energy generation
Gerakladium1920	Cold shock protein
Gerakladium189557	Tubulin binding cofactor C
Gerakladium207854	oxidation-reduction process
Gerakladium52154	Responsible for synthesis of pseudouridine from uracil
Gerakladium199184	Chaperone protein dnaJ
Gerakladium132196	Belongs to the fatty acid desaturase type 1 family
Gerakladium9450	Sugar (and other) transporter
Gerakladium187522	Alpha-L-fucosidase
Gerakladium105960	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)
Gerakladium161659	RNA recognition motif 2
Gerakladium59093	Specifically methylates the N4 position of cytidine in position 1402 (C1402) of 16S rRNA
Gerakladium152216	Catalyzes the reversible transfer of the terminal phosphate group between ATP and AMP. Plays an important role in cellular energy homeostasis and in adenine nucleotide metabolism
Gerakladium35606	Control of topological states of DNA by transient breakage and subsequent rejoining of DNA strands. Topoisomerase II makes double-strand breaks
Gerakladium134585	SMART serine threonine protein kinase
Gerakladium185944	Belongs to the cytochrome P450 family
Gerakladium54204	pfam abc1
Gerakladium32808	heat shock protein 70
Gerakladium56	PBP superfamily domain
Gerakladium177699	Cold shock protein domain
Gerakladium159258	Protein tyrosine kinase
Gerakladium15623	ATP-citrate synthase. Source PGD
Gerakladium205575	Metallo-beta-lactamase superfamily
Gerakladium43877	Malate dehydrogenase
Gerakladium112388	Dihydrouridine synthase (Dus)
Gerakladium168393	Carbonic anhydrase
Gerakladium48722	Heat Shock Protein
Gerakladium168412	oxidoreductase activity
Gerakladium2309	Zinc finger, NFX1-type containing 1, partial. Source PGD
Gerakladium33920	proton-transporting ATP synthase activity, rotational mechanism
Gerakladium31570	Belongs to the glycosyl hydrolase 2 family
Gerakladium212726	RNA recognition motif 2
Gerakladium74351	GTPase activity
Gerakladium64899	This is one of the proteins that binds and probably mediates the attachment of the 5S RNA into the large ribosomal subunit, where it forms part of the central protuberance
Gerakladium111394	RIO1 family
Gerakladium214794	domain-containing protein
Gerakladium1329	ATPase activity, coupled to transmembrane movement of substances
Gerakladium1531	ammonium transmembrane transporter activity
Gerakladium8839	glutamic-type peptidase activity
Gerakladium171650	secondary active sulfate transmembrane transporter activity
Gerakladium138732	Inorganic pyrophosphatase
Gerakladium24864	Ankyrin repeats (3 copies)
Gerakladium219595	E3 ubiquitin-protein ligase
Gerakladium60015	positive regulation of fibroblast apoptotic process
Gerakladium168699	Glycosyltransferase (GlcNAc)
Gerakladium153065	2OG-Fe(II) oxygenase superfamily
Gerakladium153023	Calreticulin
Gerakladium17469	Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
Gerakladium152337	Torus domain
Gerakladium155761	antiporter activity
Gerakladium138150	Responsible for synthesis of pseudouridine from uracil
Gerakladium41671	Protein phosphatase 2C
Gerakladium207923	peptide-methionine (S)-S-oxide reductase activity
Gerakladium150480	Integral membrane protein TerC family
Gerakladium48299	patched ligand maturation
Gerakladium151282	Methyltransferase domain
Gerakladium170666	Sulfite reductase NADPH flavoprotein component. Source PGD
Gerakladium10018	Beta-1,4-galactosyltransferase 6
Gerakladium112114	Belongs to the SecA family
Gerakladium16391	-
Gerakladium207217	RING-H2 finger protein
Gerakladium4403	AI-2E family transporter
Gerakladium212530	Multidrug efflux transporter
Gerakladium22165	Protein tyrosine kinase
Gerakladium195253	queuosine biosynthetic process
Gerakladium206654	molecular chaperone
Gerakladium205192	Belongs to the multi antimicrobial extrusion (MATE) (TC 2.A.66.1) family
Gerakladium81525	Belongs to the ATPase C chain family
Gerakladium28039	Regulated-SNARE-like domain
Gerakladium45898	3'(2'),5'-bisphosphate nucleotidase activity
Gerakladium162497	RNA binding
Gerakladium33385	ubiquitin-protein transferase activity
Gerakladium130941	2OG-Fe(II) oxygenase superfamily
Gerakladium59461	Mitogen-activated protein kinase
Gerakladium16868	Diacylglycerol acyltransferase
Gerakladium87987	Methyltransferase domain
Gerakladium31208	Flavodoxin
Gerakladium116479	40S ribosomal protein S24
Gerakladium186339	RNA-binding protein mei2 homologue
Gerakladium136175	Fatty acid desaturase
Gerakladium20998	Major Facilitator Superfamily
Gerakladium152238	Glutaredoxin. Source PGD
Gerakladium168850	D-isomer specific 2-hydroxyacid dehydrogenase
Gerakladium1592	Cytochrome C oxidase, cbb3-type, subunit III
Gerakladium152524	2-acylglycerol O-acyltransferase activity
Gerakladium34210	-
Gerakladium31846	Phosphomethylpyrimidine synthase
Gerakladium13911	protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway
Gerakladium205119	WW domain-containing protein
Gerakladium1335	Geranylgeranyl diphosphate reductase
Gerakladium114705	Sucrose transport
Gerakladium44593	nonribosomal peptide
Gerakladium8379	ATP-dependent DNA helicase activity
Gerakladium111954	synthase
Gerakladium12460	calcium-dependent cysteine-type endopeptidase activity
Gerakladium169986	Ribonuclease H protein
